month_year,loyalty_number,year,month,total_flights,distance,points_accumulated,points_redeemed,dollar_cost_points_redeemed,start_of_the_year,start_of_the_quarter,start_of_the_month
04-2017,542182,2017,4,2,3962,3962.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,616500,2017,4,2,2044,2044.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,824610,2017,4,2,2820,2820.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,906468,2017,4,2,4994,4994.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,917870,2017,4,2,4988,4988.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,940822,2017,4,2,1444,1444.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,942703,2017,4,2,2864,2864.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,545947,2017,4,2,4630,4630.0,557,100,2017-01-01,2017-04-01,2017-04-01
04-2017,103304,2017,4,1,2008,2008.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,210205,2017,4,1,2490,2490.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,515826,2017,4,1,1690,1690.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,545421,2017,4,1,521,521.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,602783,2017,4,1,1848,1848.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,602900,2017,4,1,1549,1549.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,647672,2017,4,1,818,818.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,562093,2017,4,1,2422,2422.0,565,102,2017-01-01,2017-04-01,2017-04-01
04-2017,103217,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,136464,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,229391,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,241641,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,251020,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,289516,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,319658,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,324801,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,352005,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,394321,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,397272,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,410544,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,444085,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,500026,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,516791,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,519677,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,526867,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,536577,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,586734,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,605322,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,670002,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,679485,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,695564,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,768030,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,800800,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,800945,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,822205,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,850092,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,854742,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,855721,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,857161,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,871074,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,878240,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,880205,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,883606,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,886876,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,912712,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,921191,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,939074,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,969626,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,988043,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,451183,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,478566,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,936723,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,892022,2017,4,4,3500,3500.0,324,58,2017-01-01,2017-04-01,2017-04-01
04-2017,262366,2017,4,4,7284,7284.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,807589,2017,4,4,6824,6824.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,855261,2017,4,4,6052,6052.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,154736,2017,4,3,2061,2061.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,285220,2017,4,3,4443,4443.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,347142,2017,4,3,4995,4995.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,375757,2017,4,3,6393,6393.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,379752,2017,4,3,2148,2148.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,434922,2017,4,3,3324,3324.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,455937,2017,4,3,2124,2124.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,492401,2017,4,3,6462,6462.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,586100,2017,4,3,4065,4065.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,612186,2017,4,3,2811,2811.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,615529,2017,4,3,4758,4758.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,896075,2017,4,3,5958,5958.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,321762,2017,4,3,3348,3348.0,429,77,2017-01-01,2017-04-01,2017-04-01
04-2017,103359,2017,4,3,4536,4536.0,564,102,2017-01-01,2017-04-01,2017-04-01
04-2017,470123,2017,4,2,2584,2584.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,484718,2017,4,2,3186,3186.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,495253,2017,4,2,1110,1110.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,610432,2017,4,2,1756,1756.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,765127,2017,4,2,3080,3080.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,877730,2017,4,2,4846,4846.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,937418,2017,4,2,2650,2650.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,938516,2017,4,2,2904,2904.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,405768,2017,4,2,3408,3408.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,357173,2017,4,1,548,548.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,597191,2017,4,1,1881,1881.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,653637,2017,4,1,2056,2056.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,973728,2017,4,1,706,706.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,186901,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,105352,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,113864,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,127785,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,136169,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,142763,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,164973,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,176359,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,201574,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,258067,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,260838,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,276289,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,298327,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,300376,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,312545,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,342836,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,369853,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,410963,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,439068,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,443231,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,478770,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,515444,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,517729,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,557500,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,562324,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,584782,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,627373,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,635162,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,652374,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,667687,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,677218,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,680376,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,716435,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,786827,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,802023,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,825920,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,849884,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,858341,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,858669,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,915194,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,926106,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,926300,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,949628,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,950896,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,967298,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,437269,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,530214,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,994044,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,453972,2017,4,4,2132,2132.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,676877,2017,4,4,7848,7848.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,838032,2017,4,4,2044,2044.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,663918,2017,4,4,5804,5804.0,414,75,2017-01-01,2017-04-01,2017-04-01
04-2017,940796,2017,4,4,5032,5032.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,348681,2017,4,3,5757,5757.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,420508,2017,4,3,4338,4338.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,642102,2017,4,3,4962,4962.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,738005,2017,4,3,1593,1593.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,779977,2017,4,3,5430,5430.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,942779,2017,4,3,4371,4371.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,160203,2017,4,3,5319,5319.0,406,73,2017-01-01,2017-04-01,2017-04-01
04-2017,761423,2017,4,3,3906,3906.0,519,93,2017-01-01,2017-04-01,2017-04-01
04-2017,819809,2017,4,3,6951,6951.0,520,94,2017-01-01,2017-04-01,2017-04-01
04-2017,204994,2017,4,2,2514,2514.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,614830,2017,4,2,2612,2612.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,233738,2017,4,2,4838,4838.0,459,83,2017-01-01,2017-04-01,2017-04-01
04-2017,504638,2017,4,2,3854,3854.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,559127,2017,4,2,2362,2362.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,722399,2017,4,2,3748,3748.0,538,97,2017-01-01,2017-04-01,2017-04-01
04-2017,174729,2017,4,1,2178,2178.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,491005,2017,4,1,2242,2242.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,717660,2017,4,1,1480,1480.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,104431,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,179707,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,183339,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,201561,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,254372,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,262422,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,267944,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,270248,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,271432,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,275298,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,286370,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,300678,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,305243,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,317689,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,326280,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,354438,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,354438,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,355628,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,435249,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,442252,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,472787,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,494515,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,508022,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,555205,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,578811,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,589580,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,628952,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,635398,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,635805,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,642323,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,662164,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,677695,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,694723,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,702746,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,715689,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,717632,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,725413,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,760166,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,774168,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,823212,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,893725,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,931828,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,965482,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,315482,2017,4,0,0,0.0,416,75,2017-01-01,2017-04-01,2017-04-01
04-2017,614787,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,261787,2017,4,0,0,0.0,478,86,2017-01-01,2017-04-01,2017-04-01
04-2017,398924,2017,4,4,3744,3744.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,946061,2017,4,4,2220,2220.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,387121,2017,4,3,4944,4944.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,440320,2017,4,3,6504,6504.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,463971,2017,4,3,2496,2496.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,588516,2017,4,3,6531,6531.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,922786,2017,4,3,3513,3513.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,992488,2017,4,3,7107,7107.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,214605,2017,4,3,1824,1824.0,521,94,2017-01-01,2017-04-01,2017-04-01
04-2017,192554,2017,4,3,3462,3462.0,388,70,2017-01-01,2017-04-01,2017-04-01
04-2017,165224,2017,4,2,3078,3078.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,170079,2017,4,2,2600,2600.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,485282,2017,4,2,3094,3094.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,887209,2017,4,2,2656,2656.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,389928,2017,4,2,1504,1504.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,497613,2017,4,2,1594,1594.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,370744,2017,4,2,2644,2644.0,498,90,2017-01-01,2017-04-01,2017-04-01
04-2017,120594,2017,4,2,2472,2472.0,499,90,2017-01-01,2017-04-01,2017-04-01
04-2017,159608,2017,4,1,1839,1839.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,302414,2017,4,1,1988,1988.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,592350,2017,4,1,2401,2401.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,715640,2017,4,1,1875,1875.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,755367,2017,4,1,1087,1087.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,790450,2017,4,1,892,892.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,873045,2017,4,1,1389,1389.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,990918,2017,4,1,1692,1692.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,204237,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,206050,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,207860,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,150301,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,164743,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,165554,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,173446,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,186810,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,217497,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,288015,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,291336,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,318291,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,348350,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,414164,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,445145,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,462247,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,508795,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,548883,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,555301,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,588993,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,628860,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,653081,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,662750,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,678837,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,738874,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,745938,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,782241,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,830071,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,840659,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,872340,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,907038,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,907595,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,948591,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,963690,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,965674,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,965698,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,752548,2017,4,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,580508,2017,4,0,0,0.0,607,109,2017-01-01,2017-04-01,2017-04-01
04-2017,982542,2017,4,0,0,0.0,466,84,2017-01-01,2017-04-01,2017-04-01
04-2017,131342,2017,4,4,8092,8092.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,224691,2017,4,4,3436,3436.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,302258,2017,4,4,6192,6192.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,624216,2017,4,4,3020,3020.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,743835,2017,4,4,2748,2748.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,787660,2017,4,4,4164,4164.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,907636,2017,4,4,8776,8776.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,980915,2017,4,4,3804,3804.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,103490,2017,4,3,2472,2472.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,105789,2017,4,3,6603,6603.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,111912,2017,4,3,7080,7080.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,409908,2017,4,3,6063,6063.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,447275,2017,4,3,2214,2214.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,700276,2017,4,3,6099,6099.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,723061,2017,4,3,6177,6177.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,739808,2017,4,3,4977,4977.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,852520,2017,4,3,7401,7401.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,898229,2017,4,3,4926,4926.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,293663,2017,4,3,5688,5688.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,452417,2017,4,3,5328,5328.0,474,85,2017-01-01,2017-04-01,2017-04-01
04-2017,497467,2017,4,2,2896,2896.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,703804,2017,4,2,3616,3616.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,845435,2017,4,2,1716,1716.0,0,0,2017-01-01,2017-04-01,2017-04-01
04-2017,930718,2017,4,2,4588,4588.0,0,0,2017-01-01,2017-04-01,2017-04-01
