month_year,loyalty_number,year,month,total_flights,distance,points_accumulated,points_redeemed,dollar_cost_points_redeemed,start_of_the_year,start_of_the_quarter,start_of_the_month
06-2017,542043,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,554255,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,571479,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,609174,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,639145,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,645927,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,656858,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,671368,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,677669,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,677925,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,710003,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,727072,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,729293,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,746235,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,756668,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,771133,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,777118,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,804510,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,819497,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,833844,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,836603,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,848632,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,857942,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,878284,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,905854,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,907945,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,941865,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,944980,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,954231,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,478566,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,788283,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,947123,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,969485,2017,6,0,0,0.0,785,141,2017-01-01,2017-04-01,2017-06-01
06-2017,404720,2017,6,6,6636,6636.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,496325,2017,6,6,7500,7500.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,976413,2017,6,6,7428,7428.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,128039,2017,6,5,6115,6115.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,146215,2017,6,5,4555,4555.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,213297,2017,6,5,4670,4670.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,225077,2017,6,5,9030,9030.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,314842,2017,6,5,10285,10285.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,860848,2017,6,5,4945,4945.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,817070,2017,6,5,7940,7940.0,674,121,2017-01-01,2017-04-01,2017-06-01
06-2017,188120,2017,6,4,3496,3496.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,309727,2017,6,4,9260,9260.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,335964,2017,6,4,4588,4588.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,397053,2017,6,4,8048,8048.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,306288,2017,6,4,2884,2884.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,437269,2017,6,4,6596,6596.0,524,94,2017-01-01,2017-04-01,2017-06-01
06-2017,453408,2017,6,3,1611,1611.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,601332,2017,6,3,3660,3660.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,801953,2017,6,3,6594,6594.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,876062,2017,6,3,2031,2031.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,896095,2017,6,3,3048,3048.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,442831,2017,6,3,6117,6117.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,940796,2017,6,3,4911,4911.0,452,81,2017-01-01,2017-04-01,2017-06-01
06-2017,575070,2017,6,2,1578,1578.0,570,103,2017-01-01,2017-04-01,2017-06-01
06-2017,195419,2017,6,2,1054,1054.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,243741,2017,6,2,1682,1682.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,495473,2017,6,2,4882,4882.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,954453,2017,6,2,4528,4528.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,761015,2017,6,2,3958,3958.0,476,86,2017-01-01,2017-04-01,2017-06-01
06-2017,467151,2017,6,1,2270,2270.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,624407,2017,6,1,1628,1628.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,543918,2017,6,1,533,533.0,518,93,2017-01-01,2017-04-01,2017-06-01
06-2017,114242,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,119690,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,136022,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,168727,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,179707,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,187390,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,215719,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,220315,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,258141,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,264690,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,328446,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,340492,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,346766,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,373554,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,391939,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,394200,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,411651,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,468138,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,471944,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,513099,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,534151,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,536603,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,545883,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,566343,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,566802,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,622953,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,626070,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,635398,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,703882,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,706185,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,710255,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,717026,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,732862,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,733467,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,811022,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,856496,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,861095,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,877124,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,902200,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,914255,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,924493,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,961440,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,969342,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,970783,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,994707,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,535525,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,681399,2017,6,0,0,0.0,656,118,2017-01-01,2017-04-01,2017-06-01
06-2017,991983,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,103536,2017,6,6,4884,4884.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,586191,2017,6,6,8436,8436.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,659536,2017,6,6,13458,13458.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,737474,2017,6,6,11994,11994.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,854812,2017,6,6,12258,12258.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,129372,2017,6,5,5510,5510.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,220564,2017,6,5,3025,3025.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,234047,2017,6,5,10355,10355.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,448273,2017,6,5,3770,3770.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,544337,2017,6,5,7785,7785.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,721786,2017,6,5,2500,2500.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,877251,2017,6,5,11260,11260.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,334454,2017,6,5,5975,5975.0,737,133,2017-01-01,2017-04-01,2017-06-01
06-2017,107203,2017,6,4,5584,5584.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,122049,2017,6,4,2144,2144.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,149225,2017,6,4,8680,8680.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,206890,2017,6,4,6660,6660.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,350692,2017,6,4,6456,6456.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,384336,2017,6,4,2644,2644.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,533365,2017,6,4,2264,2264.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,768415,2017,6,4,6156,6156.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,816881,2017,6,4,4700,4700.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,748286,2017,6,4,5464,5464.0,792,143,2017-01-01,2017-04-01,2017-06-01
06-2017,199507,2017,6,3,1800,1800.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,319822,2017,6,3,1656,1656.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,513123,2017,6,3,7257,7257.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,522924,2017,6,3,2865,2865.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,401424,2017,6,3,7149,7149.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,111899,2017,6,2,1464,1464.0,561,101,2017-01-01,2017-04-01,2017-06-01
06-2017,327098,2017,6,2,2608,2608.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,712605,2017,6,2,2354,2354.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,545534,2017,6,2,1984,1984.0,779,140,2017-01-01,2017-04-01,2017-06-01
06-2017,163615,2017,6,1,2263,2263.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,241391,2017,6,1,1292,1292.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,261468,2017,6,1,1620,1620.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,758328,2017,6,1,1518,1518.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,861058,2017,6,1,1775,1775.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,101547,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,106589,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,113476,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,128405,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,150754,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,184009,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,208553,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,313708,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,327203,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,328623,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,351937,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,352424,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,369392,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,373665,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,381176,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,412487,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,428526,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,431514,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,441719,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,448142,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,483899,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,502141,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,504208,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,527941,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,559657,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,572647,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,579710,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,595027,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,598398,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,651020,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,683664,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,684699,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,686432,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,692729,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,701954,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,756317,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,782523,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,809107,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,833547,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,839328,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,859553,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,872946,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,927339,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,941683,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,957377,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,989067,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,379117,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,859343,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,797158,2017,6,6,4458,4458.0,504,91,2017-01-01,2017-04-01,2017-06-01
06-2017,189611,2017,6,6,5292,5292.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,224130,2017,6,6,7182,7182.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,368591,2017,6,6,6222,6222.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,425567,2017,6,6,6876,6876.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,472225,2017,6,6,8976,8976.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,800075,2017,6,6,3222,3222.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,762389,2017,6,5,3490,3490.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,853603,2017,6,5,2900,2900.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,205430,2017,6,4,6672,6672.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,531976,2017,6,4,9204,9204.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,825239,2017,6,4,4092,4092.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,918341,2017,6,4,6572,6572.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,928964,2017,6,4,3500,3500.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,168349,2017,6,3,6786,6786.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,410982,2017,6,3,4584,4584.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,421923,2017,6,3,6699,6699.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,500759,2017,6,3,7236,7236.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,568678,2017,6,3,2967,2967.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,583005,2017,6,3,2052,2052.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,616920,2017,6,3,2826,2826.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,807134,2017,6,3,3633,3633.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,829627,2017,6,3,1668,1668.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,459735,2017,6,2,1934,1934.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,686838,2017,6,2,2918,2918.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,920792,2017,6,2,1700,1700.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,304117,2017,6,2,1980,1980.0,526,95,2017-01-01,2017-04-01,2017-06-01
06-2017,186807,2017,6,1,2068,2068.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,131321,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,139135,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,152139,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,156945,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,215314,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,228580,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,230942,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,243061,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,245671,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,254853,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,272686,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,289516,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,382671,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,383391,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,400181,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,451886,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,464256,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,468310,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,486139,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,491310,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,521217,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,602685,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,604943,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,628840,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,629995,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,638495,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,644017,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,682707,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,738253,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,740703,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,749883,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,765408,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,789004,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,833704,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,834081,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,875483,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,881198,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,889569,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,893376,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,901550,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,913721,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,915194,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,935161,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,951746,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,956619,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,965116,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,361944,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,372961,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,407478,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,467455,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,738473,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,742321,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,795235,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,982608,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,126097,2017,6,6,5412,5412.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,279430,2017,6,6,10176,10176.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,298327,2017,6,6,3252,3252.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,585947,2017,6,6,4800,4800.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,984798,2017,6,6,5412,5412.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,156948,2017,6,5,6770,6770.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,173548,2017,6,5,8365,8365.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,535544,2017,6,5,10725,10725.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,804930,2017,6,5,7130,7130.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,806283,2017,6,5,5250,5250.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,855922,2017,6,5,7170,7170.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,980856,2017,6,5,10730,10730.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,167001,2017,6,4,5636,5636.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,215089,2017,6,4,4676,4676.0,513,92,2017-01-01,2017-04-01,2017-06-01
06-2017,415862,2017,6,4,6704,6704.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,536092,2017,6,4,4448,4448.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,581533,2017,6,4,9572,9572.0,0,0,2017-01-01,2017-04-01,2017-06-01
