month_year,loyalty_number,year,month,total_flights,distance,points_accumulated,points_redeemed,dollar_cost_points_redeemed,start_of_the_year,start_of_the_quarter,start_of_the_month
10-2018,992268,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,992854,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,946061,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,997710,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,710515,2018,10,6,13596,20394.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,771872,2018,10,4,8360,12540.0,427,77,2018-01-01,2018-10-01,2018-10-01
10-2018,799399,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,721786,2018,10,4,8328,8328.0,468,84,2018-01-01,2018-10-01,2018-10-01
10-2018,139699,2018,10,4,8448,8448.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,156305,2018,10,4,4380,4380.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,258067,2018,10,4,5304,5304.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,291336,2018,10,4,6812,6812.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,418718,2018,10,4,3076,3076.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,430817,2018,10,4,3144,3144.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,513553,2018,10,4,5476,5476.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,760166,2018,10,4,3436,3436.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,588237,2018,10,4,3784,3784.0,509,92,2018-01-01,2018-10-01,2018-10-01
10-2018,244099,2018,10,4,3496,5244.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,331598,2018,10,3,2367,2367.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,578944,2018,10,3,2661,2661.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,600541,2018,10,3,4272,4272.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,615201,2018,10,3,5829,5829.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,695878,2018,10,3,2733,2733.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,781647,2018,10,3,3033,3033.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,944541,2018,10,3,5370,5370.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,981343,2018,10,3,5115,5115.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,967772,2018,10,2,3690,3690.0,605,109,2018-01-01,2018-10-01,2018-10-01
10-2018,379384,2018,10,2,3846,3846.0,556,100,2018-01-01,2018-10-01,2018-10-01
10-2018,111034,2018,10,2,3138,3138.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,113861,2018,10,2,1840,1840.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,528447,2018,10,2,2814,2814.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,653337,2018,10,2,4704,4704.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,717407,2018,10,2,2938,2938.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,847183,2018,10,2,4688,4688.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,880065,2018,10,2,2986,2986.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,900133,2018,10,2,4264,4264.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,212695,2018,10,1,2385,2385.0,541,97,2018-01-01,2018-10-01,2018-10-01
10-2018,177993,2018,10,1,1967,1967.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,377288,2018,10,1,1670,1670.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,602931,2018,10,1,1722,1722.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,631661,2018,10,1,1508,1508.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,868037,2018,10,1,2085,2085.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,950193,2018,10,1,910,910.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,144936,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,781354,2018,10,0,0,0.0,536,96,2018-01-01,2018-10-01,2018-10-01
10-2018,444661,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,462337,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,489592,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,833169,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,837646,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,118076,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,125300,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,126181,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,129343,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,141456,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,210339,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,229094,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,233646,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,318199,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,369603,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,392575,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,408347,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,462495,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,482938,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,505776,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,548228,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,554572,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,675516,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,708337,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,743481,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,767175,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,787763,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,790123,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,803084,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,817932,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,819077,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,821404,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,833683,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,877945,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,882025,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,912864,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,963170,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,967253,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,547442,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,135134,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,128041,2018,10,4,3312,3312.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,256544,2018,10,4,6692,6692.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,380031,2018,10,4,4556,4556.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,209107,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,369715,2018,10,3,6705,6705.0,361,65,2018-01-01,2018-10-01,2018-10-01
10-2018,987171,2018,10,3,1965,1965.0,595,107,2018-01-01,2018-10-01,2018-10-01
10-2018,260245,2018,10,3,5901,5901.0,468,84,2018-01-01,2018-10-01,2018-10-01
10-2018,683356,2018,10,3,3354,3354.0,408,73,2018-01-01,2018-10-01,2018-10-01
10-2018,335839,2018,10,3,5373,5373.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,615529,2018,10,3,4491,4491.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,867046,2018,10,3,5400,5400.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,989528,2018,10,3,6663,6663.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,158680,2018,10,2,2030,2030.0,533,96,2018-01-01,2018-10-01,2018-10-01
10-2018,143981,2018,10,2,3538,3538.0,547,98,2018-01-01,2018-10-01,2018-10-01
10-2018,865494,2018,10,2,2964,2964.0,469,84,2018-01-01,2018-10-01,2018-10-01
10-2018,103862,2018,10,2,2566,2566.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,112709,2018,10,2,2724,2724.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,188340,2018,10,2,1938,1938.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,192554,2018,10,2,1998,1998.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,249795,2018,10,2,1356,1356.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,302509,2018,10,2,1020,1020.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,369646,2018,10,2,3778,3778.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,434760,2018,10,2,3040,3040.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,499089,2018,10,2,4804,4804.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,616500,2018,10,2,4170,4170.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,862097,2018,10,2,3680,3680.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,886361,2018,10,2,1504,1504.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,143730,2018,10,1,957,957.0,429,77,2018-01-01,2018-10-01,2018-10-01
10-2018,501976,2018,10,1,791,791.0,483,87,2018-01-01,2018-10-01,2018-10-01
10-2018,100272,2018,10,1,2297,2297.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,265072,2018,10,1,880,880.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,269120,2018,10,1,575,575.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,355102,2018,10,1,1363,1363.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,403675,2018,10,1,1836,1836.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,453349,2018,10,1,2458,2458.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,839527,2018,10,1,854,854.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,930489,2018,10,1,2468,2468.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,349470,2018,10,4,3592,5388.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,117939,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,171582,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,713981,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,728818,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,183716,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,255215,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,277649,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,281118,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,321666,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,324900,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,332289,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,349539,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,363780,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,422803,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,459223,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,467222,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,498632,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,506746,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,581913,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,589580,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,591547,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,609878,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,643643,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,695564,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,725705,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,831644,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,847609,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,886803,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,939319,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,963690,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,952573,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,433020,2018,10,2,3988,5982.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,802535,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,870169,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,152016,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,853894,2018,10,4,4128,4128.0,523,94,2018-01-01,2018-10-01,2018-10-01
10-2018,214605,2018,10,4,8940,8940.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,386649,2018,10,4,9748,9748.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,486812,2018,10,4,6140,6140.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,517781,2018,10,4,6632,6632.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,611618,2018,10,4,7060,7060.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,675956,2018,10,4,2912,2912.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,677527,2018,10,4,2292,2292.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,847704,2018,10,4,5124,5124.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,896792,2018,10,4,2928,2928.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,953307,2018,10,4,4448,4448.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,347515,2018,10,3,2916,2916.0,543,98,2018-01-01,2018-10-01,2018-10-01
10-2018,140381,2018,10,3,6165,6165.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,268094,2018,10,3,7428,7428.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,337488,2018,10,3,1872,1872.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,408309,2018,10,3,1920,1920.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,475634,2018,10,3,4929,4929.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,533539,2018,10,3,5262,5262.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,651631,2018,10,3,5790,5790.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,767058,2018,10,3,2802,2802.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,933656,2018,10,3,1713,1713.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,587623,2018,10,2,4802,4802.0,472,85,2018-01-01,2018-10-01,2018-10-01
10-2018,984429,2018,10,2,2572,2572.0,327,59,2018-01-01,2018-10-01,2018-10-01
10-2018,217802,2018,10,2,2438,2438.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,308362,2018,10,2,3196,3196.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,325367,2018,10,2,3916,3916.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,512599,2018,10,2,1310,1310.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,514917,2018,10,2,4982,4982.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,561251,2018,10,2,4934,4934.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,565041,2018,10,2,4442,4442.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,574723,2018,10,2,4262,4262.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,639613,2018,10,2,1574,1574.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,748055,2018,10,2,1854,1854.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,798351,2018,10,2,1840,1840.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,818995,2018,10,2,2598,2598.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,849884,2018,10,2,2348,2348.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,954558,2018,10,2,4200,4200.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,251095,2018,10,1,1041,1041.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,387834,2018,10,1,2335,2335.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,417001,2018,10,1,1729,1729.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,513125,2018,10,1,543,543.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,776547,2018,10,1,1248,1248.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,796281,2018,10,1,2306,2306.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,186807,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,187161,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,214123,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,446886,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,697393,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,479960,2018,10,0,0,0.0,550,99,2018-01-01,2018-10-01,2018-10-01
10-2018,871627,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,133035,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,156355,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,263729,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,271929,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,274117,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,280659,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,294334,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,321436,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,337812,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,348718,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,392682,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,407238,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,456140,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,474305,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,571409,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,575089,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,582929,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,589795,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,728563,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,744441,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,748105,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,751594,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,769602,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,786525,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,787322,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,799064,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,860553,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,632515,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,854969,2018,10,6,13944,20916.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,924724,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,952672,2018,10,4,3960,5940.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,649680,2018,10,4,8132,8132.0,419,75,2018-01-01,2018-10-01,2018-10-01
10-2018,314941,2018,10,4,3180,3180.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,333773,2018,10,4,5020,5020.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,549238,2018,10,4,4684,4684.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,570299,2018,10,4,3468,3468.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,663513,2018,10,4,9480,9480.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,781519,2018,10,4,2984,2984.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,952629,2018,10,4,5080,5080.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,607292,2018,10,3,5973,5973.0,426,77,2018-01-01,2018-10-01,2018-10-01
10-2018,145177,2018,10,3,6897,6897.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,332208,2018,10,3,5523,5523.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,377375,2018,10,3,3981,3981.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,504545,2018,10,3,2799,2799.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,573458,2018,10,3,6999,6999.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,827334,2018,10,3,6105,6105.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,835484,2018,10,3,5673,5673.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,281108,2018,10,8,6512,9768.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,624463,2018,10,2,1520,1520.0,575,104,2018-01-01,2018-10-01,2018-10-01
10-2018,131990,2018,10,2,1544,1544.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,235398,2018,10,2,2816,2816.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,268139,2018,10,2,1976,1976.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,345572,2018,10,2,2658,2658.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,430265,2018,10,2,3818,3818.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,437598,2018,10,2,3660,3660.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,570806,2018,10,2,1288,1288.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,608116,2018,10,2,2638,2638.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,731819,2018,10,2,3920,3920.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,759991,2018,10,2,1524,1524.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,871094,2018,10,2,4028,4028.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,956144,2018,10,2,3930,3930.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,993054,2018,10,1,797,797.0,394,71,2018-01-01,2018-10-01,2018-10-01
10-2018,536517,2018,10,1,1238,1238.0,494,89,2018-01-01,2018-10-01,2018-10-01
10-2018,336127,2018,10,1,1930,1930.0,450,81,2018-01-01,2018-10-01,2018-10-01
10-2018,140290,2018,10,1,2399,2399.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,305102,2018,10,1,721,721.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,343605,2018,10,1,881,881.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,516133,2018,10,1,2064,2064.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,709238,2018,10,1,1213,1213.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,738459,2018,10,1,1057,1057.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,912293,2018,10,1,1859,1859.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,165224,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,204111,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,305604,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,602068,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,134085,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,153395,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,159397,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,166535,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,184306,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,192543,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,200744,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,203293,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,203950,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,210236,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,219160,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,235102,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,246399,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
